Batch	Correct_edit	Indels	Substitutions_amplicon	Reads_aligned_all_amplicons	Reads_aligned_reference	Reads_aligned_amplicon	dir
REP3_type4_AAVS1_GCTGC_pegRNA_25	1.02244331858509	0.151303271360125	0.00687742142546021	43621	43175	446	CRISPRessoBatch_on_AAVS1_type4_BC1
REP1_type4_AAVS1_GTCAG_pegRNA_16	17.2004880965055	0.0180169851032291	0.0303012931281581	122107	101090	21003	CRISPRessoBatch_on_AAVS1_type4_BC2
REP1_type4_AAVS1_GTCAG_pegRNA_21	5.3089240439213	0.026992895084401	0.00674822377110025	103731	98224	5507	CRISPRessoBatch_on_AAVS1_type4_BC2
REP1_type4_AAVS1_GTCAG_pegRNA_25	5.9504691065844	0.0443749471726819	0.00845237089003465	47324	44507	2816	CRISPRessoBatch_on_AAVS1_type4_BC2
REP2_type4_AAVS1_GTCAG_pegRNA_16	18.2022510465994	0.0308832612723904	0.0411776816965205	58284	47664	10609	CRISPRessoBatch_on_AAVS1_type4_BC2
REP2_type4_AAVS1_GTCAG_pegRNA_21	5.90777101769912	0.0345685840707965	0.0103705752212389	28928	27219	1709	CRISPRessoBatch_on_AAVS1_type4_BC2
REP2_type4_AAVS1_GTCAG_pegRNA_25	7.72803593623934	0.117752240563466	0.0196253734272444	45859	42315	3544	CRISPRessoBatch_on_AAVS1_type4_BC2
REP3_type4_AAVS1_GTCAG_pegRNA_16	12.7202032776821	0.00682139872780914	0.00852674840976142	58639	51176	7459	CRISPRessoBatch_on_AAVS1_type4_BC2
REP3_type4_AAVS1_GTCAG_pegRNA_21	3.81647044580975	0.0181592566810932	0.0060530855603644	33041	31780	1261	CRISPRessoBatch_on_AAVS1_type4_BC2
REP3_type4_AAVS1_GTCAG_pegRNA_25	5.29521305728996	0.0306714864716836	0.00438164092452624	45645	43226	2417	CRISPRessoBatch_on_AAVS1_type4_BC2
REP1_type4_EMX1_GCTGC_pegRNA_16	9.21259709271826	0.22676120691114	0.221684463472831	59093	53648	5444	CRISPRessoBatch_on_EMX1_type4_BC1
REP1_type4_EMX1_GCTGC_pegRNA_26	1.85000498653635	0.1362986602839	0.03823011203085	60162	59049	1113	CRISPRessoBatch_on_EMX1_type4_BC1
REP1_type4_EMX1_GCTGC_pegRNA_36	2.55415930361935	0.0589043785588062	0.0441782839191047	61116	59555	1561	CRISPRessoBatch_on_EMX1_type4_BC1
REP2_type4_EMX1_GCTGC_pegRNA_16	11.9762990928635	0.351318756226732	0.230716795133973	57213	50358	6852	CRISPRessoBatch_on_EMX1_type4_BC1
REP2_type4_EMX1_GCTGC_pegRNA_26	2.60048076114912	0.0941350501773437	0.0420245759720284	59489	57941	1547	CRISPRessoBatch_on_EMX1_type4_BC1
REP2_type4_EMX1_GCTGC_pegRNA_36	2.74773512655272	0.145699075371252	0.0504342953208182	53535	52063	1471	CRISPRessoBatch_on_EMX1_type4_BC1
REP3_type4_EMX1_GCTGC_pegRNA_16	6.00838803792852	0.136761487964989	0.12399708242159	54840	51542	3295	CRISPRessoBatch_on_EMX1_type4_BC1
REP3_type4_EMX1_GCTGC_pegRNA_26	1.32253348345573	0.0655385080746803	0.0252071184902616	59507	58719	787	CRISPRessoBatch_on_EMX1_type4_BC1
REP3_type4_EMX1_GCTGC_pegRNA_36	1.59339315612243	0.0489117143555882	0.0413868352239592	53157	52309	847	CRISPRessoBatch_on_EMX1_type4_BC1
REP1_type4_EMX1_GTCAG_pegRNA_16	6.6360733686262	0.114724867651734	0.233596417266784	72347	67545	4801	CRISPRessoBatch_on_EMX1_type4_BC2
REP1_type4_EMX1_GTCAG_pegRNA_26	1.04686745047512	0.0934127878885489	0.0467063939442744	62090	61440	650	CRISPRessoBatch_on_EMX1_type4_BC2
REP1_type4_EMX1_GTCAG_pegRNA_36	1.49590560319814	0.112837707137791	0.0612547553033722	62036	61095	928	CRISPRessoBatch_on_EMX1_type4_BC2
REP2_type4_EMX1_GTCAG_pegRNA_16	6.06396588486141	0.0460554371002132	0.249040511727079	58625	55066	3555	CRISPRessoBatch_on_EMX1_type4_BC2
REP2_type4_EMX1_GTCAG_pegRNA_26	1.2381824724394	0.0834178416042396	0.0474336746377049	61138	60381	757	CRISPRessoBatch_on_EMX1_type4_BC2
REP2_type4_EMX1_GTCAG_pegRNA_36	1.40623540037998	0.0560625408789361	0.0747500545052481	64214	63311	903	CRISPRessoBatch_on_EMX1_type4_BC2
REP3_type4_EMX1_GTCAG_pegRNA_16	4.56194919647486	0.0838593602293172	0.141798554569573	65586	62592	2992	CRISPRessoBatch_on_EMX1_type4_BC2
REP3_type4_EMX1_GTCAG_pegRNA_26	0.742775935575557	0.0416864045476078	0.0284225485551871	52775	52382	392	CRISPRessoBatch_on_EMX1_type4_BC2
REP3_type4_EMX1_GTCAG_pegRNA_36	0.990231756368512	0.0651216242099215	0.038306837770542	52210	51692	517	CRISPRessoBatch_on_EMX1_type4_BC2
REP1_type4_FANCF_GCTGC_pegRNA_17	3.87723686742351	0.120261689436213	0.0505099095632095	41576	39962	1612	CRISPRessoBatch_on_FANCF_type4_BC1
REP1_type4_FANCF_GCTGC_pegRNA_27	2.56605027654473	0.263488973817267	0.0807083343224061	42127	41043	1081	CRISPRessoBatch_on_FANCF_type4_BC1
REP1_type4_FANCF_GCTGC_pegRNA_36	1.28631305101893	0.0264970853206147	0.0192706075059016	41514	40980	534	CRISPRessoBatch_on_FANCF_type4_BC1
REP2_type4_FANCF_GCTGC_pegRNA_17	3.75097921754758	0.145154601170453	0.0368646606147182	43402	41772	1628	CRISPRessoBatch_on_FANCF_type4_BC1
REP2_type4_FANCF_GCTGC_pegRNA_27	2.4031645859057	0.0297251566287099	0.0320117071386107	43734	42683	1051	CRISPRessoBatch_on_FANCF_type4_BC1
REP2_type4_FANCF_GCTGC_pegRNA_36	1.59711718124388	0.111219859418098	0.0222439718836195	44956	44238	718	CRISPRessoBatch_on_FANCF_type4_BC1
REP3_type4_FANCF_GCTGC_pegRNA_17	2.38871332951803	0.0696708054442758	0.044788374928463	40189	39208	960	CRISPRessoBatch_on_FANCF_type4_BC1
REP3_type4_FANCF_GCTGC_pegRNA_27	2.01699550693495	0.109884743113889	0.0488376636061731	40952	40119	826	CRISPRessoBatch_on_FANCF_type4_BC1
REP3_type4_FANCF_GCTGC_pegRNA_36	0.948224352479672	0.044163873951108	0.0207829995064038	38493	38128	365	CRISPRessoBatch_on_FANCF_type4_BC1
REP1_type4_FANCF_GTCAG_pegRNA_17	5.76248793129732	0.170232227247319	0.0762233853346207	39358	37090	2268	CRISPRessoBatch_on_FANCF_type4_BC2
REP1_type4_FANCF_GTCAG_pegRNA_27	2.91138472736095	0.604516689917309	0.0404358989911243	49461	48021	1440	CRISPRessoBatch_on_FANCF_type4_BC2
REP1_type4_FANCF_GTCAG_pegRNA_36	1.19047619047619	0.220040622884225	0.016926201760325	35448	35026	422	CRISPRessoBatch_on_FANCF_type4_BC2
REP2_type4_FANCF_GTCAG_pegRNA_17	6.17879860102673	0.0715848894524779	0.110445258012394	48893	45871	3021	CRISPRessoBatch_on_FANCF_type4_BC2
REP2_type4_FANCF_GTCAG_pegRNA_27	2.74530438562376	0.0320285511656105	0.0320285511656105	43711	42510	1200	CRISPRessoBatch_on_FANCF_type4_BC2
REP2_type4_FANCF_GTCAG_pegRNA_36	2.10252935862692	0.0542005420054201	0.0338753387533875	44280	43349	931	CRISPRessoBatch_on_FANCF_type4_BC2
REP3_type4_FANCF_GTCAG_pegRNA_17	2.79730076820697	0.0396945851915848	0.0513694631891097	42827	41622	1198	CRISPRessoBatch_on_FANCF_type4_BC2
REP3_type4_FANCF_GTCAG_pegRNA_27	3.0873862413152	0.0146785399745572	0.0538213132400431	40876	39614	1262	CRISPRessoBatch_on_FANCF_type4_BC2
REP3_type4_FANCF_GTCAG_pegRNA_36	1.11704711024769	0.0894660156948953	0.0153370312619821	39121	38684	437	CRISPRessoBatch_on_FANCF_type4_BC2
REP1_type4_HEK3_GCTGC_pegRNA_14	8.42206635897809	0.497874041501617	0.361594650579642	55034	50398	4635	CRISPRessoBatch_on_HEK3_type4_BC1
REP1_type4_HEK3_GCTGC_pegRNA_24	6.88943042418735	0.0578249555986948	0.105324026269051	48422	45084	3336	CRISPRessoBatch_on_HEK3_type4_BC1
REP1_type4_HEK3_GCTGC_pegRNA_34	12.9168163558575	0.463764329337993	0.182892974950194	30619	26663	3955	CRISPRessoBatch_on_HEK3_type4_BC1
REP2_type4_HEK3_GCTGC_pegRNA_14	11.7733911818822	7.63691706607909	3.83663085205461	44023	38839	5183	CRISPRessoBatch_on_HEK3_type4_BC1
REP2_type4_HEK3_GCTGC_pegRNA_24	11.9420396635353	0.581240662286896	0.628312969443933	48861	43025	5835	CRISPRessoBatch_on_HEK3_type4_BC1
REP2_type4_HEK3_GCTGC_pegRNA_34	21.0157898101387	2.30134884612926	0.409128683756313	31286	24709	6575	CRISPRessoBatch_on_HEK3_type4_BC1
REP3_type4_HEK3_GCTGC_pegRNA_14	6.9724567678183	0.40005899487482	0.542015412411047	54242	50460	3782	CRISPRessoBatch_on_HEK3_type4_BC1
REP3_type4_HEK3_GCTGC_pegRNA_24	4.80765452473575	0.15914181303784	0.222012652756493	50898	48444	2447	CRISPRessoBatch_on_HEK3_type4_BC1
REP3_type4_HEK3_GCTGC_pegRNA_34	8.7109184171959	0.222887151929653	0.271739130434783	32752	29898	2853	CRISPRessoBatch_on_HEK3_type4_BC1
REP1_type4_HEK3_GTCAG_pegRNA_14	10.3310600416452	0.0745028368387873	1.33723040479875	52347	46937	5408	CRISPRessoBatch_on_HEK3_type4_BC2
REP1_type4_HEK3_GTCAG_pegRNA_24	7.29811808029843	0.0621726966211531	0.863243980009087	41819	38765	3052	CRISPRessoBatch_on_HEK3_type4_BC2
REP1_type4_HEK3_GTCAG_pegRNA_34	13.4379924839374	0.33640441265608	0.348527094193236	32996	28561	4434	CRISPRessoBatch_on_HEK3_type4_BC2
REP2_type4_HEK3_GTCAG_pegRNA_14	10.3784511362925	0.317723658674012	0.840480811369185	63892	57260	6631	CRISPRessoBatch_on_HEK3_type4_BC2
REP2_type4_HEK3_GTCAG_pegRNA_24	8.30684931506849	0.0584474885844749	0.162557077625571	54750	50201	4548	CRISPRessoBatch_on_HEK3_type4_BC2
REP2_type4_HEK3_GTCAG_pegRNA_34	16.9324341358881	0.0567250724820371	1.6324215303164	31732	26359	5373	CRISPRessoBatch_on_HEK3_type4_BC2
REP3_type4_HEK3_GTCAG_pegRNA_14	7.29054551634283	0.183160558167639	0.657112105591118	52959	49096	3861	CRISPRessoBatch_on_HEK3_type4_BC2
REP3_type4_HEK3_GTCAG_pegRNA_24	4.27957699933906	0.272637144745539	0.088813615333774	48416	46343	2072	CRISPRessoBatch_on_HEK3_type4_BC2
REP3_type4_HEK3_GTCAG_pegRNA_34	10.7864490835372	0.0737191301142646	0.489226954394665	29843	26623	3219	CRISPRessoBatch_on_HEK3_type4_BC2
REP1_type4_RNF2_BC1_14	11.8502039302929	0.148312940304042	0.207638116425658	13485	11887	1598	CRISPRessoBatch_on_RNF2_TYPE4_BC1
REP1_type4_RNF2_BC1_22	1.51975683890578	0.147073242474752	0.058829296989901	10199	10044	155	CRISPRessoBatch_on_RNF2_TYPE4_BC1
REP1_type4_RNF2_BC1_34	0.0248601615910503	0.0435052827843381	0	16090	16086	4	CRISPRessoBatch_on_RNF2_TYPE4_BC1
REP2_type4_RNF2_BC1_14	11.6114203428318	0.36553958627565	0.346154911245881	36111	31914	4193	CRISPRessoBatch_on_RNF2_TYPE4_BC1
REP2_type4_RNF2_BC1_22	1.54547192658212	0.143394302466382	0.0477981008221273	31382	30897	485	CRISPRessoBatch_on_RNF2_TYPE4_BC1
REP2_type4_RNF2_BC1_34	0.0493827160493827	0.0141093474426808	0	14175	14168	7	CRISPRessoBatch_on_RNF2_TYPE4_BC1
REP3_type4_RNF2_BC1_14	12.225955776958	0.155086119792279	0.148036750710811	42557	37353	5203	CRISPRessoBatch_on_RNF2_TYPE4_BC1
REP3_type4_RNF2_BC1_22	1.65525563337793	0.220350987644605	0.0472180687809869	38121	37490	631	CRISPRessoBatch_on_RNF2_TYPE4_BC1
REP3_type4_RNF2_BC1_34	0.0442813765182186	0.0664220647773279	0.00632591093117409	31616	31602	14	CRISPRessoBatch_on_RNF2_TYPE4_BC1
REP1_type4_RNF2_BC2_14	13.4170522141441	0.168238899236916	0.150213302890104	16643	14410	2233	CRISPRessoBatch_on_RNF2_TYPE4_BC2
REP1_type4_RNF2_BC2_22	3.64202836269875	0.171895143962183	0.107434464976364	9308	8969	339	CRISPRessoBatch_on_RNF2_TYPE4_BC2
REP1_type4_RNF2_BC2_34	0.11377427184466	0.0606796116504854	0.00758495145631068	13184	13169	15	CRISPRessoBatch_on_RNF2_TYPE4_BC2
REP2_type4_RNF2_BC2_14	13.6309435087196	0.156506185720674	0.17141153674169	13418	11588	1829	CRISPRessoBatch_on_RNF2_TYPE4_BC2
REP2_type4_RNF2_BC2_22	3.89341334476354	0.042863266180883	0.0571510215745106	13998	13452	545	CRISPRessoBatch_on_RNF2_TYPE4_BC2
REP2_type4_RNF2_BC2_34	0.130432514217144	0.0104346011373715	0	19167	19142	25	CRISPRessoBatch_on_RNF2_TYPE4_BC2
REP3_type4_RNF2_BC2_14	15.6981741463288	0.140650639439481	0.216185242101425	38393	32355	6027	CRISPRessoBatch_on_RNF2_TYPE4_BC2
REP3_type4_RNF2_BC2_22	3.36442537909018	0.0947725458898643	0.0748204309656824	40096	38746	1349	CRISPRessoBatch_on_RNF2_TYPE4_BC2
REP3_type4_RNF2_BC2_34	0.0824742268041237	0.0632302405498282	0	36375	36342	30	CRISPRessoBatch_on_RNF2_TYPE4_BC2
REP1_type4_RUNX1_BC1_15	10.5204564430838	0.259764356619352	0.148436775211059	10779	9645	1134	CRISPRessoBatch_on_RUNX1_TYPE4_BC1
REP1_type4_RUNX1_BC1_25	10.1499961140903	0.101033651977928	0.170980026424186	12867	11561	1306	CRISPRessoBatch_on_RUNX1_TYPE4_BC1
REP1_type4_RUNX1_BC1_35	6.41838351822504	0.158478605388273	0.181118406158026	8834	8267	567	CRISPRessoBatch_on_RUNX1_TYPE4_BC1
REP2_type4_RUNX1_BC1_15	9.70824949698189	0.191146881287726	0.110663983903421	9940	8975	965	CRISPRessoBatch_on_RUNX1_TYPE4_BC1
REP2_type4_RUNX1_BC1_25	9.61372153358317	0.201787258575959	0.180167195157106	13876	12539	1334	CRISPRessoBatch_on_RUNX1_TYPE4_BC1
REP2_type4_RUNX1_BC1_35	5.88804333806269	0.128982329420869	0.0451438152973043	15506	14593	913	CRISPRessoBatch_on_RUNX1_TYPE4_BC1
REP3_type4_RUNX1_BC1_15	8.60615607305547	0.197965004895909	0.217122908595513	46978	42933	4043	CRISPRessoBatch_on_RUNX1_TYPE4_BC1
REP3_type4_RUNX1_BC1_25	9.87443618188468	0.373034255760088	0.231622577105937	41015	36965	4050	CRISPRessoBatch_on_RUNX1_TYPE4_BC1
REP3_type4_RUNX1_BC1_35	6.29014787011613	0.133511348464619	0.0856487895810767	39697	37200	2497	CRISPRessoBatch_on_RUNX1_TYPE4_BC1
REP1_type4_RUNX1_BC2_15	15.259772389906	0.148441365660564	0.267194458189015	10105	8563	1542	CRISPRessoBatch_on_RUNX1_TYPE4_BC2
REP1_type4_RUNX1_BC2_25	5.41630653990205	0.201670988187842	0.0864304235090752	10413	9847	564	CRISPRessoBatch_on_RUNX1_TYPE4_BC2
REP1_type4_RUNX1_BC2_35	3.26417167603904	0.0840281817594209	0.0969555943377933	15471	14966	505	CRISPRessoBatch_on_RUNX1_TYPE4_BC2
REP2_type4_RUNX1_BC2_15	16.2116804654285	0.0559409263817409	0.218169612888789	17876	14976	2898	CRISPRessoBatch_on_RUNX1_TYPE4_BC2
REP2_type4_RUNX1_BC2_25	6.05492445130694	0.121319069151869	0.115804566008603	18134	17034	1098	CRISPRessoBatch_on_RUNX1_TYPE4_BC2
REP2_type4_RUNX1_BC2_35	2.79988629903354	0.108963426189123	0.123176046996399	21108	20517	591	CRISPRessoBatch_on_RUNX1_TYPE4_BC2
REP3_type4_RUNX1_BC2_15	15.6949610291156	0.118452536068797	0.244012224301722	42211	35585	6625	CRISPRessoBatch_on_RUNX1_TYPE4_BC2
REP3_type4_RUNX1_BC2_25	4.89941186864225	0.131256783703965	0.133780952621349	39617	37675	1941	CRISPRessoBatch_on_RUNX1_TYPE4_BC2
REP3_type4_RUNX1_BC2_35	2.69352039693985	0.092880013687581	0.0708821157089434	40913	39811	1102	CRISPRessoBatch_on_RUNX1_TYPE4_BC2
